player_id,名前,年度,所属球団,登板,勝利,敗戦,セーブ,ホールド,HP,完投,完封,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率,投手WAR,FIP,WHIP,K/BB,K-BB%,K/9,BB/9,ランク
91995138,杉山　一樹,2022,福岡ソフトバンク,10,1,3,0,0,0,0,0,0,0.25,194,42.1,45,10,26,1,37,4,0,33,32,6.8,-1.01,6.36,1.68,1.42,5.7,7.87,5.74,B
91995138,杉山　一樹,2024,福岡ソフトバンク,50,4,0,1,14,18,0,0,0,1,198,50.1,28,2,22,1,61,1,0,10,9,1.61,0.9,2.58,0.99,2.77,19.7,10.91,4.11,B
91995138,杉山　一樹,2025,福岡ソフトバンク,65,3,4,31,10,13,0,0,0,0.429,270,64.1,48,3,23,9,85,4,0,17,13,1.82,1.16,2.58,1.1,3.7,23.0,11.89,4.48,B
91995159,澤柳　亮太郎,2024,福岡ソフトバンク,11,2,1,0,0,2,0,0,0,0.667,42,10.2,7,0,4,1,9,1,0,4,4,3.38,0.16,2.84,1.03,2.25,11.9,7.59,4.22,B
1105134,池田　隆英,2018,東北楽天,15,1,5,0,4,4,0,0,0,0.167,206,42.2,60,4,21,0,24,5,0,33,28,5.91,-0.23,4.69,1.9,1.14,1.5,5.06,4.43,B
1105134,池田　隆英,2021,北海道日本ハム,18,3,10,0,1,1,0,0,0,0.231,364,82.1,88,11,35,5,52,4,0,42,36,3.94,-0.78,5.05,1.49,1.49,4.7,5.68,4.37,B
1105134,池田　隆英,2022,北海道日本ハム,4,1,3,0,0,0,0,0,0,0.25,71,16.1,15,0,6,0,11,1,0,7,6,3.31,0.24,2.88,1.29,1.83,7.0,6.06,3.31,B
1105134,池田　隆英,2023,北海道日本ハム,51,1,5,0,25,26,0,0,0,0.167,195,50.1,33,5,12,2,45,1,0,18,16,2.86,0.42,3.46,0.89,3.75,16.9,8.05,2.5,B
1105134,池田　隆英,2024,北海道日本ハム,29,2,1,0,15,17,0,0,0,0.667,93,23.2,14,4,9,2,22,2,0,10,10,3.8,-0.17,4.85,0.97,2.44,14.0,8.37,4.18,B
1105134,池田　隆英,2025,北海道日本ハム,24,0,3,0,13,13,0,0,0,0,94,22,21,1,5,1,14,2,0,6,6,2.45,0.23,3.26,1.18,2.8,9.6,5.73,2.45,B
1205155,達　孝太,2022,北海道日本ハム,1,0,0,0,0,0,0,0,0,0,12,3,1,0,3,0,0,0,0,0,0,0,-0.06,6.12,1.33,0.0,-25.0,0.0,9.0,B
1205155,達　孝太,2024,北海道日本ハム,1,1,0,0,0,0,0,0,0,1,18,5,3,0,0,0,4,0,0,0,0,0,0.15,1.52,0.6,4.0,22.2,7.2,0.0,B
1205155,達　孝太,2025,北海道日本ハム,16,8,2,0,0,0,3,1,1,0.8,418,107.2,80,7,20,1,94,1,1,27,25,2.09,1.67,2.8,0.93,4.7,17.7,7.86,1.76,A
3105136,山本　拓実,2018,中　日,1,0,0,0,0,0,0,0,0,0,8,2,1,0,2,0,3,0,0,0,0,0,0.02,3.12,1.5,1.5,12.5,13.5,9.0,B
3105136,山本　拓実,2023,中　日,14,0,1,0,0,0,0,0,0,0,61,13,17,1,5,0,11,0,0,11,8,5.54,0.09,3.58,1.69,2.2,9.8,7.62,3.46,B
3105136,山本　拓実,2024,北海道日本ハム,36,6,0,0,3,9,0,0,0,1,161,39.2,35,2,9,2,30,1,0,9,8,1.82,0.49,3.09,1.11,3.33,13.0,6.81,2.5,B
3105136,山本　拓実,2025,北海道日本ハム,27,2,2,1,0,2,0,0,0,0.5,110,25.2,23,0,10,0,30,0,0,11,10,3.51,0.64,1.95,1.29,3.0,18.2,10.52,3.51,B
71675134,浜地　真澄,2022,阪　神,52,1,3,0,21,22,0,0,0,0.25,181,47.1,38,3,5,0,38,0,0,9,6,1.14,0.81,2.66,0.91,7.6,18.2,7.23,0.95,B
11615138,福田　俊,2020,北海道日本ハム,30,0,0,0,2,2,0,0,0,0,132,30.1,29,4,14,0,27,1,0,12,11,3.26,-0.08,4.44,1.42,1.93,9.8,8.01,4.15,B
11615138,福田　俊,2021,北海道日本ハム,5,0,0,0,0,0,0,0,0,0,25,4.2,9,1,1,0,3,1,0,8,6,11.57,-0.06,5.26,2.14,3.0,8.0,5.79,1.93,B
11615138,福田　俊,2022,北海道日本ハム,13,0,0,0,3,3,0,0,0,0,45,10.1,7,0,7,0,11,0,0,1,1,0.87,0.14,3.02,1.35,1.57,8.9,9.58,6.1,B
11615138,福田　俊,2023,北海道日本ハム,29,1,0,0,3,4,0,0,0,1,100,26.1,11,0,10,2,19,4,0,0,0,0,0.34,3.04,0.8,1.9,9.0,6.49,4.1,B
11615138,福田　俊,2024,北海道日本ハム,2,0,0,0,0,0,0,0,0,0,9,2,1,0,2,0,1,0,0,0,0,0,-0.02,5.12,1.5,0.5,-11.1,4.5,9.0,B
21025137,福谷　浩司,2013,中　日,9,0,1,0,3,3,0,0,0,0,36,7.1,8,1,7,0,4,0,0,6,6,7.36,-0.2,6.67,2.05,0.57,-8.3,4.91,8.59,B
21025137,福谷　浩司,2014,中　日,72,2,4,11,32,34,0,0,0,0.333,298,74.2,54,2,26,1,72,4,2,15,15,1.81,1.31,2.62,1.07,2.77,15.4,8.68,3.25,B
21025137,福谷　浩司,2015,中　日,42,3,4,19,4,7,0,0,0,0.429,176,40,38,3,20,3,25,3,0,19,18,4.05,-0.16,4.57,1.45,1.25,2.8,5.62,5.17,B
21025137,福谷　浩司,2016,中　日,41,1,2,8,8,9,0,0,0,0.333,171,40,45,6,9,2,23,5,0,18,18,4.05,-0.24,4.75,1.35,2.56,8.2,5.17,2.48,B
21025137,福谷　浩司,2017,中　日,25,1,1,0,2,3,0,0,0,0.5,122,26.2,35,5,9,1,26,5,0,17,17,5.74,-0.16,4.73,1.65,2.89,13.9,8.78,3.38,B
21025137,福谷　浩司,2018,中　日,29,0,1,0,4,4,0,0,0,0,114,27,31,5,7,0,28,0,0,16,15,5,-0.01,4.23,1.41,4.0,18.4,9.33,2.33,B
21025137,福谷　浩司,2019,中　日,1,0,0,0,0,0,0,0,0,0,26,6,6,1,2,0,6,0,0,1,1,1.5,-0.01,4.29,1.33,3.0,15.4,9.0,3.0,B
21025137,福谷　浩司,2020,中　日,14,8,2,0,0,0,0,0,0,0.8,359,92,81,7,13,1,72,2,0,27,27,2.64,1.23,3.0,1.02,5.54,16.4,7.04,1.37,B
21025137,福谷　浩司,2021,中　日,18,5,10,0,0,0,1,0,1,0.333,432,103.1,112,10,17,1,73,3,0,55,52,4.53,0.82,3.49,1.25,4.29,13.0,6.36,1.57,B
21025137,福谷　浩司,2022,中　日,5,1,3,0,0,0,0,0,0,0.25,119,23,42,3,9,0,14,4,0,27,23,9,-0.15,4.77,2.22,1.56,4.2,5.48,3.52,B
21025137,福谷　浩司,2023,中　日,14,3,4,0,0,0,0,0,0,0.429,241,54,72,6,11,1,36,1,0,34,31,5.17,0.18,3.9,1.54,3.27,10.4,6.0,2.0,B
21025137,福谷　浩司,2024,中　日,8,3,1,0,1,1,0,0,0,0.75,121,29,30,3,7,0,16,1,0,12,12,3.72,0.04,4.09,1.28,2.29,7.4,4.97,2.17,B
21025137,福谷　浩司,2025,北海道日本ハム,14,1,1,0,2,3,0,0,0,0.5,63,14.1,16,3,4,0,11,1,0,10,6,3.77,-0.15,5.14,1.4,2.75,11.1,6.91,2.51,B
21725138,齋藤　友貴哉,2019,阪　神,1,0,0,0,0,0,0,0,0,0,10,2,1,0,3,0,2,0,0,0,0,0,-0.03,5.62,2.0,0.67,-10.0,9.0,13.5,B
21725138,齋藤　友貴哉,2020,阪　神,5,0,0,0,0,0,0,0,0,0,35,7,9,1,5,0,11,3,0,6,6,7.71,0.02,3.98,2.0,2.2,17.1,14.14,6.43,B
21725138,齋藤　友貴哉,2021,阪　神,19,1,1,0,1,2,0,0,0,0.5,103,23.1,23,1,12,0,26,3,0,14,12,4.63,0.31,2.99,1.5,2.17,13.6,10.03,4.63,B
21725138,齋藤　友貴哉,2022,阪　神,20,0,1,0,0,0,0,0,0,0,107,23.1,23,2,10,3,27,0,0,14,13,5.01,0.16,3.59,1.41,2.7,15.9,10.41,5.01,B
21725138,齋藤　友貴哉,2024,北海道日本ハム,25,1,1,1,5,6,0,0,0,0.5,115,26.1,23,2,12,0,25,3,0,6,5,1.71,0.18,3.58,1.33,2.08,11.3,8.54,4.1,B
21725138,齋藤　友貴哉,2025,北海道日本ハム,47,1,2,3,14,15,0,0,0,0.333,180,46.2,31,1,14,2,37,1,0,7,7,1.35,0.7,2.84,0.96,2.64,12.8,7.14,3.09,B
21825130,山﨑　福也,2015,オリックス,17,3,6,0,0,0,0,0,0,0.333,258,57.2,49,9,34,3,35,4,0,35,29,4.53,-1.06,5.86,1.44,1.03,0.4,5.46,5.77,B
21825130,山﨑　福也,2016,オリックス,17,3,2,0,0,0,0,0,0,0.6,260,61.1,55,4,23,3,37,2,0,27,25,3.67,0.11,4.03,1.27,1.61,5.4,5.43,3.82,B
21825130,山﨑　福也,2017,オリックス,15,2,5,0,0,1,1,1,0,0.286,205,45,52,8,20,0,21,2,1,29,22,4.4,-0.82,5.83,1.6,1.05,0.5,4.2,4.0,B
81985157,曽谷　龍平,2025,オリックス,21,8,8,0,0,0,1,0,1,0.5,486,114.1,125,7,25,8,102,3,0,55,51,4.01,1.53,3.0,1.31,4.08,15.8,8.03,2.6,A
21825130,山﨑　福也,2018,オリックス,7,0,1,0,0,0,0,0,0,0,80,17.2,21,2,7,0,9,0,0,11,9,4.58,-0.11,4.76,1.58,1.29,2.5,4.58,3.57,B
21825130,山﨑　福也,2019,オリックス,36,2,3,0,1,3,0,0,0,0.4,236,54,49,6,28,3,37,2,0,27,27,4.5,-0.43,4.92,1.43,1.32,3.8,6.17,5.17,B
21825130,山﨑　福也,2020,オリックス,15,5,5,0,0,0,0,0,0,0.5,347,84,71,12,33,2,46,0,0,45,42,4.5,-0.87,5.13,1.24,1.39,3.7,4.93,3.75,B
21825130,山﨑　福也,2021,オリックス,22,8,10,0,0,1,0,0,0,0.444,473,116.1,111,13,24,6,75,2,0,47,46,3.56,0.18,4.06,1.16,3.12,10.8,5.8,2.32,B
21825130,山﨑　福也,2022,オリックス,24,5,8,0,2,3,0,0,0,0.385,475,114.2,112,13,27,6,91,4,0,58,44,3.45,0.42,3.87,1.21,3.37,13.5,7.14,2.59,B
21825130,山﨑　福也,2023,オリックス,23,11,5,0,0,0,0,0,0,0.688,537,130.1,127,7,24,5,80,0,0,48,47,3.25,1.36,3.26,1.16,3.33,10.4,5.52,2.0,B
21825130,山﨑　福也,2024,北海道日本ハム,24,10,6,0,0,0,2,0,1,0.625,600,147.2,142,17,28,4,74,3,0,57,52,3.17,-0.11,4.26,1.15,2.64,7.7,4.51,1.95,B
21825130,山﨑　福也,2025,北海道日本ハム,20,7,5,0,0,2,2,1,2,0.583,450,111,105,11,18,1,51,2,0,36,28,2.27,0.24,4.0,1.11,2.83,7.3,4.14,1.54,B
31235134,田中　正義,2018,福岡ソフトバンク,10,0,1,0,0,0,0,0,0,0,64,13.2,18,6,6,0,15,0,0,13,13,8.56,-0.57,7.95,1.76,2.5,14.1,9.88,3.95,B
31235134,田中　正義,2019,福岡ソフトバンク,1,0,0,0,0,0,0,0,0,0,5,0.2,1,0,2,0,0,0,0,0,0,0,-0.06,12.12,4.5,0.0,-40.0,0.0,27.0,B
31235134,田中　正義,2021,福岡ソフトバンク,18,0,0,0,1,1,0,0,0,0,67,16.2,9,2,8,0,14,3,0,5,4,2.16,-0.04,4.44,1.02,1.75,9.0,7.56,4.32,B
31235134,田中　正義,2022,福岡ソフトバンク,5,0,0,0,1,1,0,0,0,0,16,5,2,0,0,0,6,0,0,0,0,0,0.19,0.72,0.4,6.0,37.5,10.8,0.0,B
31235134,田中　正義,2023,北海道日本ハム,47,2,3,25,8,10,0,0,0,0.4,194,46.1,43,6,13,0,46,0,0,18,18,3.5,0.28,3.66,1.21,3.54,17.0,8.94,2.53,B
31235134,田中　正義,2024,北海道日本ハム,53,4,4,20,12,16,0,0,0,0.5,201,49.2,33,4,17,3,47,1,0,14,12,2.17,0.4,3.48,1.01,2.76,14.9,8.52,3.62,B
31235134,田中　正義,2025,北海道日本ハム,49,1,1,13,12,13,0,0,0,0.5,196,47.2,37,2,13,2,48,2,0,7,7,1.32,0.85,2.6,1.05,3.69,17.9,9.06,2.83,B
31735155,菊地　大稀,2022,読　売,16,0,2,0,0,0,0,0,0,0,82,17.2,16,2,13,1,21,2,0,13,11,5.6,-0.08,4.59,1.64,1.62,9.8,10.7,7.13,B
31735155,菊地　大稀,2023,読　売,50,4,4,1,11,15,0,0,0,0.5,193,47.2,40,4,16,1,55,0,0,19,18,3.4,0.65,2.97,1.17,3.44,20.2,10.38,3.21,B
31735155,菊地　大稀,2025,読　売,7,1,1,0,0,1,0,0,0,0.5,41,10,7,1,4,0,16,0,0,3,2,1.8,0.2,2.42,1.1,4.0,29.3,14.4,3.6,B
41245138,生田目　翼,2019,北海道日本ハム,4,0,1,0,0,0,0,0,0,0,39,8,10,2,4,0,2,0,0,10,7,7.88,-0.28,7.37,1.75,0.5,-5.1,2.25,4.5,B
41245138,生田目　翼,2020,北海道日本ハム,3,0,1,0,0,0,0,0,0,0,29,6,9,1,3,0,5,2,0,6,5,7.5,-0.06,5.12,2.0,1.67,6.9,7.5,4.5,B
41245138,生田目　翼,2021,北海道日本ハム,1,1,0,0,0,0,0,0,0,1,22,6,1,0,3,1,5,0,0,1,1,1.5,0.05,3.45,0.67,1.67,9.1,7.5,6.0,B
41245138,生田目　翼,2022,北海道日本ハム,2,0,1,0,0,0,0,0,0,0,41,10,7,0,4,1,7,0,0,5,4,3.6,0.11,3.22,1.1,1.75,7.3,6.3,4.5,B
41245138,生田目　翼,2023,北海道日本ハム,5,0,1,0,0,0,0,0,0,0,35,8.1,5,0,4,2,5,2,0,3,2,2.16,0.01,4.08,1.08,1.25,2.9,5.4,6.48,B
41245138,生田目　翼,2024,北海道日本ハム,43,1,1,1,9,10,0,0,0,0.5,172,41.2,48,1,9,1,34,1,0,18,18,3.89,0.78,2.52,1.37,3.78,14.5,7.34,2.16,B
41245138,生田目　翼,2025,北海道日本ハム,25,0,0,0,6,6,0,0,0,0,105,27.1,20,3,5,0,16,0,0,7,7,2.3,0.08,3.92,0.91,3.2,10.5,5.27,1.65,B
41345132,上原　健太,2016,北海道日本ハム,1,0,0,0,1,1,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0.03,1.12,1.0,1.0,25.0,9.0,0.0,B
41345132,上原　健太,2017,北海道日本ハム,9,1,5,0,0,0,0,0,0,0.167,166,34.2,44,7,20,0,29,1,0,27,24,6.23,-0.62,5.8,1.85,1.45,5.4,7.53,5.19,B
41345132,上原　健太,2018,北海道日本ハム,10,4,0,0,0,0,0,0,0,1,158,37.1,34,3,11,1,24,1,0,15,13,3.13,0.15,3.84,1.21,2.18,8.2,5.79,2.89,B
41345132,上原　健太,2019,北海道日本ハム,13,1,3,0,0,0,0,0,0,0.25,195,45.1,53,7,9,0,30,6,1,31,28,5.56,-0.1,4.4,1.37,3.33,10.8,5.96,1.79,B
41345132,上原　健太,2020,北海道日本ハム,7,1,3,0,0,0,0,0,0,0.25,149,34.1,37,3,12,0,28,3,0,20,17,4.46,0.2,3.67,1.43,2.33,10.7,7.34,3.15,B
41345132,上原　健太,2021,北海道日本ハム,11,0,0,0,0,0,0,0,0,0,47,11.1,8,0,6,0,11,0,0,5,5,3.97,0.18,2.77,1.24,1.83,10.6,8.74,4.76,B
41345132,上原　健太,2022,北海道日本ハム,25,3,5,0,1,1,0,0,0,0.375,302,73.1,73,2,21,3,59,2,0,28,26,3.19,1.1,2.85,1.28,2.81,12.6,7.24,2.95,B
41345132,上原　健太,2023,北海道日本ハム,19,4,7,0,0,0,0,0,0,0.364,424,101.1,101,7,22,4,74,0,0,40,31,2.75,0.98,3.33,1.21,3.36,12.3,6.57,2.31,B
41345132,上原　健太,2024,北海道日本ハム,7,0,5,0,0,0,0,0,0,0,126,25.1,40,2,13,1,13,0,0,26,26,9.24,-0.16,4.78,2.09,1.0,0.0,4.62,4.97,B
41345132,上原　健太,2025,北海道日本ハム,27,3,1,1,13,16,0,0,0,0.75,98,24.1,15,1,8,3,24,0,0,3,3,1.11,0.31,3.04,0.95,3.0,16.3,8.88,4.07,B
41445116,宮西　尚生,2008,北海道日本ハム,50,2,4,0,8,10,0,0,0,0.333,198,45.1,47,5,15,2,25,2,1,24,22,4.37,-0.19,4.58,1.37,1.67,5.1,4.96,3.38,B
41445116,宮西　尚生,2009,北海道日本ハム,58,7,2,0,13,20,0,0,0,0.778,189,46.2,39,6,15,1,55,0,0,15,15,2.89,0.38,3.46,1.16,3.67,21.2,10.61,3.09,B
41445116,宮西　尚生,2010,北海道日本ハム,61,2,1,1,23,25,0,0,0,0.667,181,47.2,29,1,9,4,49,0,0,9,9,1.7,1.08,2.15,0.8,5.44,22.1,9.25,2.45,B
41445116,宮西　尚生,2011,北海道日本ハム,61,1,2,0,14,15,0,0,0,0.333,218,53,38,3,14,8,56,2,0,15,13,2.21,0.71,2.99,0.98,4.0,19.3,9.51,3.74,B
41445116,宮西　尚生,2012,北海道日本ハム,66,2,2,0,39,41,0,0,0,0.5,244,60,51,4,14,4,56,0,0,18,15,2.25,0.79,3.02,1.08,4.0,17.2,8.4,2.7,B
41445116,宮西　尚生,2013,北海道日本ハム,57,3,1,0,30,33,0,0,0,0.75,197,46.2,40,1,16,2,39,1,0,12,9,1.74,0.68,2.88,1.2,2.44,11.7,7.52,3.47,B
41445116,宮西　尚生,2014,北海道日本ハム,62,1,5,0,41,42,0,0,0,0.167,218,50,47,2,23,4,46,0,0,14,12,2.16,0.43,3.42,1.4,2.0,10.6,8.28,4.86,B
41445116,宮西　尚生,2015,北海道日本ハム,50,3,3,0,25,28,0,0,0,0.5,163,40,29,4,11,1,30,1,0,19,12,2.7,0.17,3.82,1.0,2.73,11.7,6.75,2.7,B
41445116,宮西　尚生,2016,北海道日本ハム,58,3,1,2,39,42,0,0,0,0.75,190,47.1,28,0,22,5,36,1,0,11,8,1.52,0.47,3.31,1.06,1.64,7.4,6.85,5.13,B
41445116,宮西　尚生,2017,北海道日本ハム,51,4,5,0,25,29,0,0,0,0.444,164,40.2,34,3,12,0,24,2,0,19,15,3.32,0.19,3.78,1.13,2.0,7.3,5.31,2.66,B
41445116,宮西　尚生,2018,北海道日本ハム,55,4,3,0,37,41,0,0,0,0.571,186,45,29,1,20,5,39,0,0,11,9,1.8,0.43,3.34,1.09,1.95,10.2,7.8,5.0,B
41445116,宮西　尚生,2019,北海道日本ハム,55,1,2,0,43,44,0,0,0,0.333,182,47.1,32,1,6,3,51,1,0,13,9,1.71,1.26,1.81,0.8,8.5,24.7,9.7,1.71,B
41445116,宮西　尚生,2020,北海道日本ハム,50,2,1,8,21,23,0,0,0,0.667,197,48.1,34,4,22,4,53,1,0,12,11,2.05,0.31,3.62,1.16,2.41,15.7,9.87,4.84,B
41445116,宮西　尚生,2021,北海道日本ハム,50,1,2,0,15,16,0,0,0,0.333,189,44.1,42,3,15,4,49,3,0,20,18,3.65,0.55,3.07,1.29,3.27,18.0,9.95,3.86,B
41445116,宮西　尚生,2022,北海道日本ハム,24,0,3,1,7,7,0,0,0,0,91,20.2,20,1,11,1,14,1,0,13,13,5.66,0.01,4.14,1.5,1.27,3.3,6.1,5.23,B
41445116,宮西　尚生,2023,北海道日本ハム,31,1,3,1,13,14,0,0,0,0.25,111,23.2,29,3,10,3,24,1,0,7,7,2.66,-0.05,4.39,1.65,2.4,12.6,9.13,4.94,B
41445116,宮西　尚生,2024,北海道日本ハム,30,0,1,0,19,19,0,0,0,0,105,25.2,18,2,10,0,24,2,0,10,6,2.1,0.22,3.43,1.09,2.4,13.3,8.42,3.51,B
41445116,宮西　尚生,2025,北海道日本ハム,31,1,1,0,12,13,0,0,0,0.5,91,19.2,23,1,8,0,14,3,0,9,7,3.2,0.14,3.58,1.58,1.75,6.6,6.41,3.66,B
41545132,加藤　貴之,2016,北海道日本ハム,30,7,3,0,1,2,0,0,0,0.7,392,91.1,91,4,31,2,64,1,0,37,35,3.45,0.84,3.37,1.34,2.06,8.4,6.31,3.25,B
41545132,加藤　貴之,2017,北海道日本ハム,21,6,6,0,0,0,0,0,0,0.5,521,120,125,13,38,1,99,1,0,51,47,3.52,0.46,3.85,1.36,2.61,11.7,7.42,2.92,B
41545132,加藤　貴之,2018,北海道日本ハム,26,5,8,0,3,3,0,0,0,0.385,489,113.1,127,9,28,4,82,3,0,61,57,4.53,0.82,3.55,1.37,2.93,11.0,6.51,2.54,B
41545132,加藤　貴之,2019,北海道日本ハム,26,5,7,0,1,1,0,0,0,0.417,378,92,85,11,23,3,70,1,0,39,36,3.52,0.2,4.0,1.17,3.04,12.4,6.85,2.54,B
41545132,加藤　貴之,2020,北海道日本ハム,28,4,2,0,1,4,0,0,0,0.667,249,58,57,4,23,2,51,1,0,23,21,3.26,0.42,3.55,1.38,2.22,11.2,7.91,3.88,B
41545132,加藤　貴之,2021,北海道日本ハム,25,6,7,0,0,0,1,1,1,0.462,595,150,136,13,21,3,102,2,0,61,57,3.42,1.39,3.37,1.05,4.86,13.6,6.12,1.44,B
41545132,加藤　貴之,2022,北海道日本ハム,22,8,7,0,1,1,3,2,1,0.533,564,147.2,124,9,11,1,98,0,0,35,33,2.01,2.25,2.83,0.91,8.91,15.4,5.97,0.73,A
41545132,加藤　貴之,2023,北海道日本ハム,24,7,9,0,0,0,3,1,3,0.438,648,163.1,162,14,16,1,83,2,1,59,52,2.87,1.22,3.53,1.09,5.19,10.3,4.57,0.94,B
41545132,加藤　貴之,2024,北海道日本ハム,27,10,9,0,0,0,3,2,2,0.526,672,166.2,174,15,17,1,103,2,0,55,50,2.7,1.52,3.38,1.15,6.06,12.8,5.56,0.97,A
41545132,加藤　貴之,2025,北海道日本ハム,20,9,6,0,0,0,3,0,2,0.6,486,119,125,15,13,2,56,0,0,47,45,3.4,0.01,4.2,1.16,4.31,8.8,4.24,1.13,B
41645153,根本　悠楓,2022,北海道日本ハム,13,3,3,0,1,1,0,0,0,0.5,254,60.2,52,8,24,4,53,1,0,19,17,2.52,-0.18,4.47,1.25,2.21,11.4,7.86,4.15,B
41645153,根本　悠楓,2023,北海道日本ハム,5,3,1,0,0,0,0,0,0,0.75,105,25,12,2,14,3,23,0,0,8,8,2.88,-0.04,4.36,1.04,1.64,8.6,8.28,6.12,B
51055133,島本　浩也,2016,阪　神,23,1,0,0,2,3,0,0,0,1,105,24.2,23,2,10,0,24,1,0,10,10,3.65,0.21,3.44,1.34,2.4,13.3,8.76,3.65,B
51055133,島本　浩也,2018,阪　神,1,0,0,0,0,0,0,0,0,0,8,2,2,0,2,0,2,2,0,2,2,9,0.0,4.12,2.0,1.0,0.0,9.0,9.0,B
51055133,島本　浩也,2019,阪　神,63,4,0,1,11,15,0,0,0,1,229,59.1,42,4,14,4,60,0,0,13,11,1.67,0.87,2.88,0.94,4.29,20.1,9.1,2.73,B
51055133,島本　浩也,2022,阪　神,15,0,0,0,2,2,0,0,0,0,56,14,12,1,2,0,11,0,0,4,4,2.57,0.2,2.91,1.0,5.5,16.1,7.07,1.29,B
51055133,島本　浩也,2023,阪　神,35,4,2,0,15,19,0,0,0,0.667,100,26.2,19,0,3,1,20,0,0,6,5,1.69,0.63,2.07,0.82,6.67,17.0,6.75,1.35,B
51055133,島本　浩也,2024,阪　神,33,2,1,0,6,8,0,0,0,0.667,113,25.2,27,1,10,1,10,1,0,9,8,2.81,0.02,4.13,1.44,1.0,0.0,3.51,3.86,B
51055133,島本　浩也,2025,阪　神,16,2,1,0,2,4,0,0,0,0.667,56,14.1,12,1,3,1,6,0,0,3,3,1.88,0.03,4.03,1.05,2.0,5.4,3.77,2.51,B
51155130,有原　航平,2015,北海道日本ハム,18,8,6,0,0,0,1,1,1,0.571,453,103.1,113,13,32,3,81,2,0,60,55,4.79,-0.0,4.2,1.4,2.53,10.8,7.05,3.05,B
51155130,有原　航平,2016,北海道日本ハム,22,11,9,0,0,0,2,1,1,0.55,640,156,150,13,38,2,103,3,1,52,51,2.94,0.95,3.65,1.21,2.71,10.2,5.94,2.31,B
51155130,有原　航平,2017,北海道日本ハム,25,10,13,0,0,0,4,0,3,0.435,726,169,194,21,39,4,88,5,0,97,89,4.74,-0.48,4.46,1.38,2.26,6.7,4.69,2.29,B
51155130,有原　航平,2018,北海道日本ハム,20,8,5,2,1,1,1,0,0,0.615,471,110.2,124,17,15,5,87,0,0,60,56,4.55,0.14,4.09,1.26,5.8,15.3,7.08,1.63,B
51155130,有原　航平,2019,北海道日本ハム,24,15,8,0,0,0,1,1,1,0.652,639,164.1,111,14,40,9,161,9,0,49,45,2.46,1.89,3.16,0.92,4.03,18.9,8.82,2.68,A
51155130,有原　航平,2020,北海道日本ハム,20,8,9,0,0,0,3,1,1,0.471,547,132.2,125,11,30,6,106,2,0,56,51,3.46,1.16,3.41,1.17,3.53,13.9,7.19,2.44,B
51155130,有原　航平,2023,福岡ソフトバンク,17,10,5,0,0,0,1,1,0,0.667,490,120.2,105,13,25,7,74,1,0,40,31,2.31,0.15,4.09,1.08,2.96,10.0,5.52,2.39,B
51155130,有原　航平,2024,福岡ソフトバンク,26,14,7,0,0,0,3,2,0,0.667,718,182.2,142,12,37,8,137,1,0,56,48,2.36,2.0,3.21,0.98,3.7,13.9,6.75,2.22,A
51155130,有原　航平,2025,福岡ソフトバンク,26,14,9,0,0,0,1,1,0,0.609,724,175,167,10,41,6,121,2,0,67,59,3.03,1.78,3.29,1.19,2.95,11.0,6.22,2.42,A
51355153,伊藤　大海,2021,北海道日本ハム,23,10,9,0,0,0,1,1,0,0.526,610,146,125,8,53,6,141,1,0,51,47,2.9,1.76,3.11,1.22,2.66,14.4,8.69,3.64,A
51355153,伊藤　大海,2022,北海道日本ハム,26,10,9,1,1,1,2,2,0,0.526,653,155.2,140,5,49,5,112,5,0,60,51,2.95,1.83,3.14,1.21,2.29,9.6,6.48,3.12,A
51355153,伊藤　大海,2023,北海道日本ハム,24,7,10,0,0,0,3,1,2,0.412,649,153.1,147,11,41,8,134,2,0,64,59,3.46,1.6,3.26,1.23,3.27,14.3,7.87,2.88,A
51355153,伊藤　大海,2024,北海道日本ハム,26,14,5,0,0,0,5,4,3,0.737,710,176.1,150,14,39,3,161,1,0,60,52,2.65,2.27,3.04,1.07,4.13,17.2,8.22,2.14,A
51355153,伊藤　大海,2025,北海道日本ハム,27,14,8,0,0,0,6,1,0,0.636,797,196.2,179,15,29,8,195,4,0,60,55,2.52,3.29,2.69,1.06,6.72,20.8,8.92,1.69,S
51555157,金村　尚真,2023,北海道日本ハム,4,2,1,0,0,0,0,0,0,0.667,97,25,18,0,5,0,23,2,0,7,5,1.8,0.64,1.88,0.92,4.6,18.6,8.28,1.8,B
51555157,金村　尚真,2024,北海道日本ハム,29,7,6,0,6,8,0,0,0,0.538,537,136,116,11,24,3,98,1,0,38,36,2.38,1.32,3.33,1.03,4.08,13.8,6.49,1.79,B
51555157,金村　尚真,2025,北海道日本ハム,28,5,7,0,5,6,4,3,1,0.417,386,95.1,94,8,13,2,62,1,0,32,31,2.93,0.87,3.38,1.12,4.77,12.7,5.85,1.42,B
51755155,北山　亘基,2022,北海道日本ハム,55,3,5,9,16,19,0,0,0,0.375,219,51.1,37,3,28,4,58,1,1,21,20,3.51,0.4,3.49,1.27,2.07,13.7,10.17,5.61,B
