player_id,名前,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率,野手WAR,wOBA,wRC+,OPS,ISOp,ランク
91995151,紅林　弘太郎,2020,オリックス,5,18,17,1,4,0,0,0,4,2,0,0,0,0,1,0,4,1,0.235,0.235,0.278,-0.12,.232,75,.513,.000,B
91995151,紅林　弘太郎,2021,オリックス,136,473,448,37,102,22,2,10,158,48,2,1,6,4,12,3,101,11,0.228,0.353,0.251,-2.33,.251,81,.600,.125,B
91995151,紅林　弘太郎,2022,オリックス,130,495,450,35,101,20,2,6,143,32,2,2,10,2,26,6,71,14,0.224,0.318,0.275,-2.4,.252,81,.586,.093,B
91995151,紅林　弘太郎,2023,オリックス,127,482,443,37,122,19,1,8,167,39,4,6,7,3,28,1,63,19,0.275,0.377,0.318,-0.63,.294,95,.690,.102,B
91995151,紅林　弘太郎,2024,オリックス,136,523,465,32,115,25,0,2,146,38,0,4,8,8,37,5,74,12,0.247,0.314,0.305,-1.86,.267,86,.614,.067,B
91995151,紅林　弘太郎,2025,オリックス,116,447,400,36,104,20,1,9,153,43,1,2,4,5,35,3,57,15,0.26,0.383,0.321,-0.39,.300,97,.700,.122,B
1005157,田中　晴也,2025,千葉ロッテ,13,5,5,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0.2,0.2,0.2,-0.06,.174,56,.400,.000,B
1105135,石川　慎吾,2013,北海道日本ハム,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-0.13,.000,0,.000,.000,B
1105135,石川　慎吾,2014,北海道日本ハム,44,93,83,11,19,3,0,1,25,11,0,1,4,0,5,1,25,1,0.229,0.301,0.281,-0.5,.245,79,.570,.072,B
1105135,石川　慎吾,2015,北海道日本ハム,43,99,87,11,18,4,1,2,30,11,1,1,2,0,9,1,11,2,0.207,0.345,0.289,-0.33,.270,87,.628,.138,B
1105135,石川　慎吾,2016,北海道日本ハム,12,28,27,0,2,0,0,0,2,1,0,0,1,0,0,0,5,1,0.074,0.074,0.074,-0.58,.062,20,.146,.000,B
1105135,石川　慎吾,2017,読　売,99,251,236,21,57,12,3,5,90,20,2,0,0,0,13,2,51,8,0.242,0.381,0.287,-0.53,.285,92,.668,.140,B
33335136,和田　康士朗,2022,千葉ロッテ,69,33,28,20,5,1,0,0,6,1,11,7,1,0,3,1,12,0,0.179,0.214,0.281,-0.23,.227,73,.487,.036,B
33335136,和田　康士朗,2023,千葉ロッテ,80,113,98,30,26,4,2,3,43,9,20,1,3,0,9,3,32,0,0.265,0.439,0.345,0.15,.326,105,.775,.173,B
71275132,茶谷　健太,2025,千葉ロッテ,43,41,36,3,8,2,0,0,10,2,0,0,2,0,3,0,9,0,0.222,0.278,0.282,-0.25,.237,76,.546,.056,B
71275134,種市　篤暉,2019,千葉ロッテ,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.03,.000,0,.000,.000,B
71275134,種市　篤暉,2023,千葉ロッテ,23,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.1,.000,0,.000,.000,B
71275134,種市　篤暉,2024,千葉ロッテ,23,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,-0.13,.000,0,.000,.000,B
